26;010100011;1;1;5;5;0;2;1;1;0;3;0;0;0;4;0;0;0;6;1;1;0;7;0;0;0;8;1;1;0;9;1;1;0;10;1;1;0;11;0;0;0;12;18;11;7;13;10;9;1;14;16;10;6;15;0;0;0;16;0;0;0;17;0;0;0;18;0;0;0;19;0;0;0;20;0;0;0;21;1;1;0;22;135;124;11;23;0;0;0;24;9;8;1;25;5;3;2;26;1;1;0;27;0;0;0;28;3;3;0;29;0;0;0;30;1;1;0;31;0;0;0;32;0;0;0
26;010100012;1;1;22;7;15;2;2;0;2;3;0;0;0;4;1;1;0;6;3;3;0;7;1;0;1;8;6;3;3;9;1;1;0;10;0;0;0;11;0;0;0;12;21;13;8;13;6;4;2;14;37;12;25;15;0;0;0;16;0;0;0;17;0;0;0;18;0;0;0;19;0;0;0;20;1;0;1;21;1;0;1;22;118;71;47;23;0;0;0;24;28;22;6;25;5;3;2;26;1;1;0;27;0;0;0;28;1;1;0;29;0;0;0;30;0;0;0;31;0;0;0;32;0;0;0
26;010100013;1;1;23;7;16;2;0;0;0;3;1;0;1;4;0;0;0;6;0;0;0;7;0;0;0;8;4;1;3;9;4;2;2;10;2;0;2;11;0;0;0;12;46;23;23;13;12;6;6;14;36;4;32;15;1;0;1;16;2;2;0;17;0;0;0;18;0;0;0;19;1;0;1;20;0;0;0;21;0;0;0;22;132;67;65;23;0;0;0;24;26;13;13;25;14;10;4;26;5;5;0;27;1;0;1;28;2;2;0;29;0;0;0;30;1;0;1;31;2;1;1;32;0;0;0
26;010100014;1;1;7;0;7;2;0;0;0;3;4;3;1;4;1;1;0;6;0;0;0;7;0;0;0;8;9;6;3;9;1;1;0;10;0;0;0;11;0;0;0;12;23;16;7;13;3;1;2;14;41;16;25;15;0;0;0;16;0;0;0;17;1;1;0;18;0;0;0;19;1;1;0;20;0;0;0;21;0;0;0;22;94;50;44;23;0;0;0;24;26;16;10;25;8;3;5;26;1;0;1;27;0;0;0;28;1;1;0;29;0;0;0;30;0;0;0;31;0;0;0;32;1;1;0
26;010100015;1;1;8;6;2;2;0;0;0;3;2;2;0;4;0;0;0;6;0;0;0;7;0;0;0;8;6;3;3;9;4;2;2;10;0;0;0;11;0;0;0;12;22;12;10;13;8;4;4;14;14;3;11;15;0;0;0;16;0;0;0;17;0;0;0;18;0;0;0;19;1;1;0;20;0;0;0;21;0;0;0;22;129;87;42;23;1;1;0;24;15;12;3;25;10;7;3;26;0;0;0;27;0;0;0;28;5;2;3;29;0;0;0;30;0;0;0;31;0;0;0;32;0;0;0
26;010100016;1;1;7;5;2;2;1;1;0;3;2;1;1;4;0;0;0;6;0;0;0;7;0;0;0;8;2;0;2;9;3;0;3;10;3;1;2;11;0;0;0;12;13;8;5;13;1;0;1;14;21;10;11;15;1;0;1;16;1;0;1;17;0;0;0;18;0;0;0;19;0;0;0;20;0;0;0;21;0;0;0;22;45;33;12;23;0;0;0;24;56;45;11;25;5;3;2;26;1;1;0;27;0;0;0;28;1;1;0;29;0;0;0;30;0;0;0;31;0;0;0;32;0;0;0
26;010100017;1;1;8;4;4;2;1;1;0;3;6;5;1;4;0;0;0;6;5;5;0;7;0;0;0;8;4;3;1;9;3;1;2;10;1;0;1;11;0;0;0;12;20;12;8;13;9;6;3;14;38;16;22;15;0;0;0;16;0;0;0;17;1;0;1;18;0;0;0;19;0;0;0;20;0;0;0;21;0;0;0;22;115;86;29;23;0;0;0;24;18;13;5;25;3;0;3;26;0;0;0;27;0;0;0;28;2;0;2;29;0;0;0;30;0;0;0;31;1;1;0;32;1;0;1
24;010100018;1;1;1;1;0;2;0;0;0;3;0;0;0;4;0;0;0;6;0;0;0;7;0;0;0;8;0;0;0;9;0;0;0;10;0;0;0;11;0;0;0;12;0;0;0;13;0;0;0;14;1;1;0;15;0;0;0;16;0;0;0;17;0;0;0;18;0;0;0;19;0;0;0;20;0;0;0;21;0;0;0;22;14;14;0;23;0;0;0;24;4;4;0;25;1;1;0;26;1;1;0;27;0;0;0;28;0;0;0;29;0;0;0;30;0;0;0;31;0;0;0;32;0;0;0
24;010100019;1;1;1;1;0;2;0;0;0;3;0;0;0;4;0;0;0;6;0;0;0;7;0;0;0;8;0;0;0;9;0;0;0;10;0;0;0;11;0;0;0;12;2;2;0;13;0;0;0;14;2;2;0;15;0;0;0;16;0;0;0;17;0;0;0;18;0;0;0;19;0;0;0;20;0;0;0;21;0;0;0;22;12;12;0;23;0;0;0;24;12;12;0;25;0;0;0;26;0;0;0;27;0;0;0;28;0;0;0;29;0;0;0;30;0;0;0;31;0;0;0;32;0;0;0
24;010100020;1;1;0;0;0;2;1;1;0;3;0;0;0;4;0;0;0;6;0;0;0;7;0;0;0;8;0;0;0;9;12;12;0;10;0;0;0;11;0;0;0;12;1;1;0;13;0;0;0;14;1;1;0;15;0;0;0;16;0;0;0;17;0;0;0;18;0;0;0;19;0;0;0;20;0;0;0;21;1;1;0;22;12;12;0;23;0;0;0;24;2;2;0;25;0;0;0;26;9;9;0;27;1;1;0;28;0;0;0;29;0;0;0;30;0;0;0;31;0;0;0;32;0;0;0
