sectionId;regionId;regionName;municipalityId;cityName;sectionName;lat;lan;isMobile;isShip;machineCount
010100001;1;01. БЛАГОЕВГРАД;02676;гр.Банско;ГР.БАНСКО, СОУ  НЕОФИТ РИЛСКИ , УЛ.  ТОДОР АЛЕКСАНДРОВ  №9Б;23.4888403;41.8394751;0;0;1
010100002;1;01. БЛАГОЕВГРАД;02676;гр.Банско;ГР.БАНСКО, ПЛТГ Н.ВАПЦАРОВ  (ГОРСКИ ТЕХНИКУМ), УЛ. БЪЛГАРИЯ  №31;23.4919073;41.8384315;0;0;1
010100003;1;01. БЛАГОЕВГРАД;02676;гр.Банско;ГР.БАНСКО, ПЛТГ Н.ВАПЦАРОВ  (ГОРСКИ ТЕХНИКУМ), УЛ. БЪЛГАРИЯ  №31;23.4919073;41.8384315;0;0;1
010100004;1;01. БЛАГОЕВГРАД;02676;гр.Банско;ГР.БАНСКО, КЛУБ НА ПЕНСИОНЕРА, ул. ЦАР СИМЕОН  №54;23.4901954;41.8372964;0;0;1
010100005;1;01. БЛАГОЕВГРАД;02676;гр.Банско;ГР.БАНСКО, ЧИТАЛИЩЕ  НИКОЛА ВАПЦАРОВ , ПЛ.  НИКОЛА ВАПЦАРОВ  №14;23.487235;41.8361487;0;0;1
010100006;1;01. БЛАГОЕВГРАД;02676;гр.Банско;ГР.БАНСКО, НАЧАЛНО УЧИЛИЩЕ  СВ. ПАИСИЙ ХИЛИНДАРСКИ , ПЛ.  ВЪЗРАЖДАНЕ  №3;23.4868823;41.8358826;0;0;1
010100007;1;01. БЛАГОЕВГРАД;02676;гр.Банско;ГР.БАНСКО, НАЧАЛНО УЧИЛИЩЕ  СВ. ПАИСИЙ ХИЛИНДАРСКИ , ПЛ.  ВЪЗРАЖДАНЕ  №3;23.4868823;41.8358826;0;0;1
010100008;1;01. БЛАГОЕВГРАД;02676;гр.Банско;ГР.БАНСКО, ПЛТГ Н.ВАПЦАРОВ  (ГОРСКИ ТЕХНИКУМ), УЛ. БЪЛГАРИЯ  №31;23.4919073;41.8384315;0;0;1
010100009;1;01. БЛАГОЕВГРАД;02676;гр.Банско;ГР.БАНСКО, ПЛТГ Н.ВАПЦАРОВ  (ГОРСКИ ТЕХНИКУМ), УЛ. БЪЛГАРИЯ  №31;23.4919073;41.8384315;0;0;1
010100010;1;01. БЛАГОЕВГРАД;02676;гр.Банско;ГР.БАНСКО, НАЧАЛНО УЧИЛИЩЕ  СВ. ПАИСИЙ ХИЛИНДАРСКИ , ПЛ.  ВЪЗРАЖДАНЕ  №3;23.4868823;41.8358826;0;0;1
010100011;1;01. БЛАГОЕВГРАД;02676;гр.Банско;ГР.БАНСКО, СОУ  НЕОФИТ РИЛСКИ , УЛ.  ТОДОР АЛЕКСАНДРОВ  №9Б;23.4888403;41.8394751;0;0;1
010100012;1;01. БЛАГОЕВГРАД;02676;гр.Банско;ГР.БАНСКО, СОУ  НЕОФИТ РИЛСКИ , УЛ.  ТОДОР АЛЕКСАНДРОВ  №9Б;23.4888403;41.8394751;0;0;1
010100013;1;01. БЛАГОЕВГРАД;02676;гр.Банско;ГР.БАНСКО, НАЧАЛНО УЧИЛИЩЕ  СВ. ПАИСИЙ ХИЛИНДАРСКИ , ПЛ.  ВЪЗРАЖДАНЕ  №3;23.4868823;41.8358826;0;0;1
010100014;1;01. БЛАГОЕВГРАД;21498;гр.Добринище;ГР.ДОБРИНИЩЕ, ЧИТАЛИЩЕ  ДИМИТЪР БЛАГОЕВ , ПЛ.  НЕЗАВИСИМОСТ  №2;23.56353879;41.82111472;0;0;1
010100015;1;01. БЛАГОЕВГРАД;21498;гр.Добринище;ГР.ДОБРИНИЩЕ, ОСНОВНО УЧИЛИЩЕ  СВ. КЛИМЕНТ ОХРИДСКИ , УЛ.  ИВАН ГАЛЧЕВ  №21;23.5642932;41.8201537;0;0;1
010100016;1;01. БЛАГОЕВГРАД;21498;гр.Добринище;ГР.ДОБРИНИЩЕ, ОСНОВНО УЧИЛИЩЕ  СВ. КЛИМЕНТ ОХРИДСКИ , УЛ.  ИВАН ГАЛЧЕВ  №21;23.5642932;41.8201537;0;0;1
010100017;1;01. БЛАГОЕВГРАД;21498;гр.Добринище;ГР.ДОБРИНИЩЕ, КЛУБ НА ПЕНСИОНЕРА, УЛ.  ТЪРГОВСКА  №16;23.5642828;41.8212597;0;0;1
010100018;1;01. БЛАГОЕВГРАД;17381;с.Гостун;С.ГОСТУН, КЛУБ НА ПЕНСИОНЕРА;23.6904144;41.7973236;0;0;0
010100019;1;01. БЛАГОЕВГРАД;54136;с.Осеново;С.ОСЕНОВО, КЛУБ НА ПЕНСИОНЕРА;23.7255262;41.778439;0;0;0
010100020;1;01. БЛАГОЕВГРАД;53059;с.Обидим;С.ОБИДИМ, КЛУБ НА ПЕНСИОНЕРА;23.6406848;41.787535;0;0;0
010100021;1;01. БЛАГОЕВГРАД;39614;с.Кремен;С.КРЕМЕН, КЛУБ НА ПЕНСИОНЕРА;23.6384692;41.7449665;0;0;0
010100022;1;01. БЛАГОЕВГРАД;47857;с.Места;С.МЕСТА, КЛУБ НА ПЕНСИОНЕРА;23.6728684;41.7614369;0;0;0
010100023;1;01. БЛАГОЕВГРАД;76090;с.Филипово;С.ФИЛИПОВО, КЛУБ НА ПЕНСИОНЕРА;23.6827936;41.7638712;0;0;1
010200001;1;01. БЛАГОЕВГРАД;03504;гр.Белица;ГР.БЕЛИЦА, ГИМНАЗИЯ  Н.Й. ВАПЦАРОВ , УЛ. ДИМО ХАДЖИДИМОВ ;23.55973005;41.94677963;0;0;1
010200002;1;01. БЛАГОЕВГРАД;03504;гр.Белица;ГР.БЕЛИЦА, ГИМНАЗИЯ  Н.Й. ВАПЦАРОВ , УЛ. ДИМО ХАДЖИДИМОВ ;23.55973005;41.94677963;0;0;1
010200003;1;01. БЛАГОЕВГРАД;03504;гр.Белица;ГР.БЕЛИЦА, ИНФОРМАЦИОНЕН ЦЕНТЪР, УЛ. ГЕОРГИ АНДРЕЙЧИН  №11;23.5587856;41.9502544;0;0;1
010200004;1;01. БЛАГОЕВГРАД;03504;гр.Белица;ГР.БЕЛИЦА, СОЦИАЛЕН ПАТРОНАЖ, УЛ. ВЛАДИМИР ПОПТОМОВ ;23.5611364;41.9498756;0;0;1
010200005;1;01. БЛАГОЕВГРАД;20064;с.Дагоново;С.ДАГОНОВО, УЧИЛИЩЕ;23.59519422;41.95536925;0;0;1
010200006;1;01. БЛАГОЕВГРАД;39270;с.Краище;С.КРАИЩЕ, ДЕТСКА ГРАДИНА, УЛ. ЕДИНАДЕСЕТА  №18;23.58874083;41.91904399;0;0;1
010200007;1;01. БЛАГОЕВГРАД;39270;с.Краище;С.КРАИЩЕ, МАГ.БИМБ.МАХАЛА-БАРАКИТЕ, УЛ.  ДВАДЕСЕТ И ПЪРВА  №4;23.5875784;41.9174565;0;0;1
010200008;1;01. БЛАГОЕВГРАД;39270;с.Краище;С.КРАИЩЕ, ДЕТСКА ГРАДИНА, УЛ. ЕДИНАДЕСЕТА  №18;23.58874083;41.91904399;0;0;1
010200009;1;01. БЛАГОЕВГРАД;77596;с.Горно Краище;С.ГОРНО КРАИЩЕ, УЧИЛИЩЕ;23.5897981;41.9007099;0;0;1
010200010;1;01. БЛАГОЕВГРАД;44762;с.Лютово;С.ЛЮТОВО, КМЕТСТВО;23.6317461;41.94652;0;0;0
010200011;1;01. БЛАГОЕВГРАД;02107;с.Бабяк;С.БАБЯК, УЧИЛИЩЕ;23.6815272;41.9552065;0;0;1
010200012;1;01. БЛАГОЕВГРАД;15638;с.Гълъбово;С.ГЪЛЪБОВО, УЧИЛИЩЕ;23.6556083;41.97250513;0;0;0
010200013;1;01. БЛАГОЕВГРАД;40453;с.Кузьово;С.КУЗЬОВО, КМЕТСТВО;23.6560899;41.9383949;0;0;0
010200014;1;01. БЛАГОЕВГРАД;59330;с.Палатик;С.ПАЛАТИК, УЧИЛИЩЕ;23.66772652;41.91019798;0;0;0
010200015;1;01. БЛАГОЕВГРАД;80649;с.Черешово;С.ЧЕРЕШОВО, УЧИЛИЩЕ;23.7085613;41.9491075;0;0;0
010200016;1;01. БЛАГОЕВГРАД;53998;с.Орцево;С.ОРЦЕВО, КМЕТСТВО;23.7300315;41.963658;0;0;0
010200017;1;01. БЛАГОЕВГРАД;14521;с.Златарица;С.ЗЛАТАРИЦА, КМЕТСТВО;23.75626087;41.92180613;0;0;0
010200018;1;01. БЛАГОЕВГРАД;03504;гр.Белица;;;;1;0;0
010200019;1;01. БЛАГОЕВГРАД;03504;гр.Белица;;;;1;0;0
010300001;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, ЦЕНТЪР ЗА ЛИЧНОСТНО И ТВОРЧЕСКО РАЗВИТИЕ НА ДЕЦАТА, УЛ. БИСТРИЦА  №001;23.10437679;42.02168532;0;0;1
010300002;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, ЦЕНТЪР ЗА ЛИЧНОСТНО И ТВОРЧЕСКО РАЗВИТИЕ НА ДЕЦАТА, УЛ. БИСТРИЦА  №001;23.10437679;42.02168532;0;0;1
010300003;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, СУИЧЕ СВ. КЛИМЕНТ ОХРИДСКИ , УЛ. БРЕГАЛНИЦА  №002;23.1005744;42.0172989;0;0;1
010300004;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, СУИЧЕ СВ. КЛИМЕНТ ОХРИДСКИ , УЛ. БРЕГАЛНИЦА  №002;23.1005744;42.0172989;0;0;1
010300005;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, СУИЧЕ СВ. КЛИМЕНТ ОХРИДСКИ , УЛ. БРЕГАЛНИЦА  №002;23.1005744;42.0172989;0;0;1
010300006;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, ДЕТСКА ГРАДИНА №11  ЗДРАВЕЦ , УЛ. ЛАЛЕ  №01;23.1018883;42.012072;0;0;1
010300007;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, ДЕТСКА ГРАДИНА №11  ЗДРАВЕЦ , УЛ. ЛАЛЕ  №01;23.1018883;42.012072;0;0;1
010300008;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, ЦСОП  СВ. ПАИСИЙ ХИЛЕНДАРСКИ , УЛ. СВОБОДА  №3;23.1027003;42.0074659;0;0;1
010300009;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, ЦСОП  СВ. ПАИСИЙ ХИЛЕНДАРСКИ , УЛ. СВОБОДА  №3;23.1027003;42.0074659;0;0;1
010300010;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, ЦСОП  СВ. ПАИСИЙ ХИЛЕНДАРСКИ , УЛ. СВОБОДА  №3;23.1027003;42.0074659;0;0;1
010300011;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, V-то СУ ГЕОРГИ ИЗМИРЛИЕВ , УЛ. ХРИСТО ЧЕРНОПЕЕВ  №16;23.1041734;42.0249168;0;0;1
010300012;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, V-то СУ ГЕОРГИ ИЗМИРЛИЕВ , УЛ. ХРИСТО ЧЕРНОПЕЕВ  №16;23.1041734;42.0249168;0;0;1
010300013;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, V-то СУ ГЕОРГИ ИЗМИРЛИЕВ , УЛ. ХРИСТО ЧЕРНОПЕЕВ  №16;23.1041734;42.0249168;0;0;1
010300014;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, V-то СУ ГЕОРГИ ИЗМИРЛИЕВ , УЛ. ХРИСТО ЧЕРНОПЕЕВ  №16;23.1041734;42.0249168;0;0;1
010300015;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, V-то СУ ГЕОРГИ ИЗМИРЛИЕВ , УЛ. ХРИСТО ЧЕРНОПЕЕВ  №16;23.1041734;42.0249168;0;0;1
010300016;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, НХГ  СВ.СВ. КИРИЛ И МЕТОДИЙ , УЛ.  ЦАНКО ЦЕРКОВСКИ  №002;23.1003164;42.0242042;0;0;1
010300017;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, НАРОДНО ЧИТАЛИЩЕ  НИКОЛА Й. ВАПЦАРОВ-1866 , ПЛ.  МАКЕДОНИЯ  №1;23.10190916;42.02173713;0;0;1
010300018;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, НХГ  СВ.СВ. КИРИЛ И МЕТОДИЙ , УЛ.  ЦАНКО ЦЕРКОВСКИ  №002;23.1003164;42.0242042;0;0;1
010300019;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, II-ро ОУ ДИМИТЪР БЛАГОЕВ , УЛ. МИТРОПОЛИТ БОРИС  №02;23.0981613;42.0228782;0;0;1
010300020;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, II-ро ОУ ДИМИТЪР БЛАГОЕВ , УЛ. МИТРОПОЛИТ БОРИС  №02;23.0981613;42.0228782;0;0;1
010300021;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, II-ро ОУ ДИМИТЪР БЛАГОЕВ , УЛ. МИТРОПОЛИТ БОРИС  №02;23.0981613;42.0228782;0;0;1
010300022;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, II-ро ОУ ДИМИТЪР БЛАГОЕВ , УЛ. МИТРОПОЛИТ БОРИС  №02;23.0981613;42.0228782;0;0;1
010300023;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, НХГ  СВ.СВ. КИРИЛ И МЕТОДИЙ , УЛ.  ЦАНКО ЦЕРКОВСКИ  №002;23.1003164;42.0242042;0;0;1
010300024;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, II-ро ОУ ДИМИТЪР БЛАГОЕВ , УЛ. МИТРОПОЛИТ БОРИС  №02;23.0981613;42.0228782;0;0;1
010300025;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, НАРОДНО ЧИТАЛИЩЕ  НИКОЛА Й. ВАПЦАРОВ-1866 , ПЛ.  МАКЕДОНИЯ  №1;23.10190916;42.02173713;0;0;1
010300026;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, ПГСАГ  ВАСИЛ ЛЕВСКИ , УЛ. ТОДОР АЛЕКСАНДРОВ №56;23.0939133;42.0170836;0;0;1
010300027;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, ПГСАГ  ВАСИЛ ЛЕВСКИ , УЛ. ТОДОР АЛЕКСАНДРОВ №56;23.0939133;42.0170836;0;0;1
010300028;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, ІІІ-то ОСН.У-ЩЕ ДИМИТЪР ТАЛЕВ , БУЛ. СВ. СВ. КИРИЛ И МЕТОДИЙ  №13;23.0921035;42.0182666;0;0;1
010300029;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, ІІІ-то ОСН.У-ЩЕ ДИМИТЪР ТАЛЕВ , БУЛ. СВ. СВ. КИРИЛ И МЕТОДИЙ  №13;23.0921035;42.0182666;0;0;1
010300030;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, ІІІ-то ОСН.У-ЩЕ ДИМИТЪР ТАЛЕВ , БУЛ. СВ. СВ. КИРИЛ И МЕТОДИЙ  №13;23.0921035;42.0182666;0;0;1
010300031;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, ІІІ-то ОСН.У-ЩЕ ДИМИТЪР ТАЛЕВ , БУЛ. СВ. СВ. КИРИЛ И МЕТОДИЙ  №13;23.0921035;42.0182666;0;0;1
010300032;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, ДНЕВЕН ЦЕНТЪР ЗА ДЕЦА С УВРЕЖДАНИЯ  ЗОРНИЦА , УЛ. СКАПТОПАРА  №26;23.0882846;42.0182326;0;0;1
010300033;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, БЛАГОЕВГРАДСКА ПРОФЕСИОНАЛНА ГИМНАЗИЯ, УЛ.  ИВАН МИХАЙЛОВ  №62;23.0808494;42.01892549999999;0;0;1
010300034;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, ІІІ-то ОСН.У-ЩЕ ДИМИТЪР ТАЛЕВ , БУЛ. СВ. СВ. КИРИЛ И МЕТОДИЙ  №13;23.0921035;42.0182666;0;0;1
010300035;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, ІІІ-то ОСН.У-ЩЕ ДИМИТЪР ТАЛЕВ , БУЛ. СВ. СВ. КИРИЛ И МЕТОДИЙ  №13;23.0921035;42.0182666;0;0;1
010300036;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, ІІІ-то ОСН.У-ЩЕ ДИМИТЪР ТАЛЕВ , БУЛ. СВ. СВ. КИРИЛ И МЕТОДИЙ  №13;23.0921035;42.0182666;0;0;1
010300037;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, ІІІ-то ОСН.У-ЩЕ ДИМИТЪР ТАЛЕВ , БУЛ. СВ. СВ. КИРИЛ И МЕТОДИЙ  №13;23.0921035;42.0182666;0;0;1
010300038;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, ПГСАГ  ВАСИЛ ЛЕВСКИ , УЛ. ТОДОР АЛЕКСАНДРОВ №56;23.0939133;42.0170836;0;0;1
010300039;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, ПГСАГ  ВАСИЛ ЛЕВСКИ , УЛ. ТОДОР АЛЕКСАНДРОВ №56;23.0939133;42.0170836;0;0;1
010300040;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, VІІ-мо СУ КУЗМАН ШАПКАРЕВ , УЛ. ИЛИНДЕН  №13;23.0905877;42.0148225;0;0;1
010300041;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, VІІ-мо СУ КУЗМАН ШАПКАРЕВ , УЛ. ИЛИНДЕН  №13;23.0905877;42.0148225;0;0;1
010300042;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, VІІ-мо СУ КУЗМАН ШАПКАРЕВ , УЛ. ИЛИНДЕН  №13;23.0905877;42.0148225;0;0;1
010300043;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, VІІ-мо СУ КУЗМАН ШАПКАРЕВ , УЛ. ИЛИНДЕН  №13;23.0905877;42.0148225;0;0;1
010300044;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, ЕЗИКОВА ГИМНАЗИЯ АКАД. ЛЮДМИЛ СТОЯНОВ , УЛ. МАРИЦА  №4;23.0855438;42.0184495;0;0;1
010300045;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, ЕЗИКОВА ГИМНАЗИЯ АКАД. ЛЮДМИЛ СТОЯНОВ , УЛ. МАРИЦА  №4;23.0855438;42.0184495;0;0;1
010300046;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, ЕЗИКОВА ГИМНАЗИЯ АКАД. ЛЮДМИЛ СТОЯНОВ , УЛ. МАРИЦА  №4;23.0855438;42.0184495;0;0;1
010300047;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, БЛАГОЕВГРАДСКА ПРОФЕСИОНАЛНА ГИМНАЗИЯ, УЛ.  ИВАН МИХАЙЛОВ  №62;23.0808494;42.01892549999999;0;0;1
010300048;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, ІІІ-то ОСН.У-ЩЕ ДИМИТЪР ТАЛЕВ , БУЛ. СВ. СВ. КИРИЛ И МЕТОДИЙ  №13;23.0921035;42.0182666;0;0;1
010300049;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, ІІІ-то ОСН.У-ЩЕ ДИМИТЪР ТАЛЕВ , БУЛ. СВ. СВ. КИРИЛ И МЕТОДИЙ  №13;23.0921035;42.0182666;0;0;1
010300050;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, ЕЗИКОВА ГИМНАЗИЯ АКАД. ЛЮДМИЛ СТОЯНОВ , УЛ. МАРИЦА  №4;23.0855438;42.0184495;0;0;1
010300051;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, ЕЗИКОВА ГИМНАЗИЯ АКАД. ЛЮДМИЛ СТОЯНОВ , УЛ. МАРИЦА  №4;23.0855438;42.0184495;0;0;1
010300052;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, VІІ-мо СУ КУЗМАН ШАПКАРЕВ , УЛ. ИЛИНДЕН  №13;23.0905877;42.0148225;0;0;1
010300053;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, ІV-то ОСН.У-ЩЕ ДИМЧО ДЕБЕЛЯНОВ , УЛ. ОСОГОВО  №9;23.0777973;42.0138144;0;0;1
010300054;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, ІV-то ОСН.У-ЩЕ ДИМЧО ДЕБЕЛЯНОВ , УЛ. ОСОГОВО  №9;23.0777973;42.0138144;0;0;1
010300055;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, ІV-то ОСН.У-ЩЕ ДИМЧО ДЕБЕЛЯНОВ , УЛ. ОСОГОВО  №9;23.0777973;42.0138144;0;0;1
010300056;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, ІV-то ОСН.У-ЩЕ ДИМЧО ДЕБЕЛЯНОВ , УЛ. ОСОГОВО  №9;23.0777973;42.0138144;0;0;1
010300057;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, ІV-то ОСН.У-ЩЕ ДИМЧО ДЕБЕЛЯНОВ , УЛ. ОСОГОВО  №9;23.0777973;42.0138144;0;0;1
010300058;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, ІV-то ОСН.У-ЩЕ ДИМЧО ДЕБЕЛЯНОВ , УЛ. ОСОГОВО  №9;23.0777973;42.0138144;0;0;1
010300059;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, ДЕТСКА ГРАДИНА  УСМИВКА , УЛ. ОСВОБОЖДЕНИЕ  №03;23.08291912;41.98914597;0;0;1
010300060;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, ДЕТСКА ГРАДИНА  УСМИВКА , УЛ. ОСВОБОЖДЕНИЕ  №03;23.08291912;41.98914597;0;0;1
010300061;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, ДЕТСКА ГРАДИНА  УСМИВКА , УЛ. ОСВОБОЖДЕНИЕ  №03;23.08291912;41.98914597;0;0;1
010300062;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, VI-то СУ ИВАН ВАЗОВ , УЛ. ЯНЕ САНДАНСКИ  №001;23.0881141;41.9921257;0;0;1
010300063;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, VI-то СУ ИВАН ВАЗОВ , УЛ. ЯНЕ САНДАНСКИ  №001;23.0881141;41.9921257;0;0;1
010300064;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, VI-то СУ ИВАН ВАЗОВ , УЛ. ЯНЕ САНДАНСКИ  №001;23.0881141;41.9921257;0;0;1
010300065;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, VI-то СУ ИВАН ВАЗОВ , УЛ. ЯНЕ САНДАНСКИ  №001;23.0881141;41.9921257;0;0;1
010300066;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, VI-то СУ ИВАН ВАЗОВ , УЛ. ЯНЕ САНДАНСКИ  №001;23.0881141;41.9921257;0;0;1
010300067;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, VI-то СУ ИВАН ВАЗОВ , УЛ. ЯНЕ САНДАНСКИ  №001;23.0881141;41.9921257;0;0;1
010300068;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, VI-то СУ ИВАН ВАЗОВ , УЛ. ЯНЕ САНДАНСКИ  №001;23.0881141;41.9921257;0;0;1
010300069;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, VI-то СУ ИВАН ВАЗОВ , УЛ. ЯНЕ САНДАНСКИ  №001;23.0881141;41.9921257;0;0;1
010300070;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, VI-то СУ ИВАН ВАЗОВ , УЛ. ЯНЕ САНДАНСКИ  №001;23.0881141;41.9921257;0;0;1
010300071;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, ІХ-то ОСН.У-ЩЕ ПЕЙО ЯВОРОВ , ЖК АЛЕН МАК ;23.0981021;42.0031462;0;0;1
010300072;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, ІХ-то ОСН.У-ЩЕ ПЕЙО ЯВОРОВ , ЖК АЛЕН МАК ;23.0981021;42.0031462;0;0;1
010300073;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, ІХ-то ОСН.У-ЩЕ ПЕЙО ЯВОРОВ , ЖК АЛЕН МАК ;23.0981021;42.0031462;0;0;1
010300074;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, ІХ-то ОСН.У-ЩЕ ПЕЙО ЯВОРОВ , ЖК АЛЕН МАК ;23.0981021;42.0031462;0;0;1
010300075;1;01. БЛАГОЕВГРАД;04279;гр.Благоевград;ГР.БЛАГОЕВГРАД, ІХ-то ОСН.У-ЩЕ ПЕЙО ЯВОРОВ , ЖК АЛЕН МАК ;23.0981021;42.0031462;0;0;1
